obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2022-08-01,gaslamp,activity_proxy,parking_meters_reporting,204.0,false,J
2022-08-01,gaslamp,activity_proxy,parking_revenue_usd,46422.520000000004,false,J
2022-08-01,marina,activity_proxy,paid_sessions,49018.0,false,J
2022-08-01,marina,activity_proxy,parking_meters_reporting,206.0,false,J
2022-08-01,marina,activity_proxy,parking_revenue_usd,116570.07999999991,false,J
2022-09-01,city_center,activity_proxy,paid_sessions,42060.0,false,J
2022-09-01,city_center,activity_proxy,parking_meters_reporting,295.0,false,J
2022-09-01,city_center,activity_proxy,parking_revenue_usd,57976.999999999985,false,J
2022-09-01,columbia,activity_proxy,paid_sessions,20947.0,false,J
2022-09-01,columbia,activity_proxy,parking_meters_reporting,109.0,false,J
2022-09-01,columbia,activity_proxy,parking_revenue_usd,31421.25,false,J
2022-09-01,cortez,activity_proxy,paid_sessions,41643.0,false,J
2022-09-01,cortez,activity_proxy,parking_meters_reporting,421.0,false,J
2022-09-01,cortez,activity_proxy,parking_revenue_usd,60624.39999999998,false,J
2022-09-01,east_village,activity_proxy,paid_sessions,83667.0,false,J
2022-09-01,east_village,activity_proxy,parking_meters_reporting,715.0,false,J
2022-09-01,east_village,activity_proxy,parking_revenue_usd,145016.04999999993,false,J
2022-09-01,gaslamp,activity_proxy,paid_sessions,27585.0,false,J
2022-09-01,gaslamp,activity_proxy,parking_meters_reporting,215.0,false,J
2022-09-01,gaslamp,activity_proxy,parking_revenue_usd,42596.189999999995,false,J
